GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,310M300US45000,45000,"United States - In metropolitan or micropolitan statistical area - Susanville, CA Micro Area","Susanville, CA Micro Area",21.3,2.3
0100000US,,United States,310M300US45020,45020,"United States - In metropolitan or micropolitan statistical area - Sweetwater, TX Micro Area","Sweetwater, TX Micro Area",15.3,1.3
0100000US,,United States,310M300US45060,45060,"United States - In metropolitan or micropolitan statistical area - Syracuse, NY Metro Area","Syracuse, NY Metro Area",21.1,0.2
0100000US,,United States,310M300US45140,45140,"United States - In metropolitan or micropolitan statistical area - Tahlequah, OK Micro Area","Tahlequah, OK Micro Area",23.3,1.0
0100000US,,United States,310M300US45180,45180,"United States - In metropolitan or micropolitan statistical area - Talladega-Sylacauga, AL Micro Area","Talladega-Sylacauga, AL Micro Area",25.4,1.0
0100000US,,United States,310M300US45220,45220,"United States - In metropolitan or micropolitan statistical area - Tallahassee, FL Metro Area","Tallahassee, FL Metro Area",22.6,0.4
0100000US,,United States,310M300US45300,45300,"United States - In metropolitan or micropolitan statistical area - Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",26.7,0.2
0100000US,,United States,310M300US45340,45340,"United States - In metropolitan or micropolitan statistical area - Taos, NM Micro Area","Taos, NM Micro Area",20.1,1.7
0100000US,,United States,310M300US45380,45380,"United States - In metropolitan or micropolitan statistical area - Taylorville, IL Micro Area","Taylorville, IL Micro Area",24.6,1.1
0100000US,,United States,310M300US45460,45460,"United States - In metropolitan or micropolitan statistical area - Terre Haute, IN Metro Area","Terre Haute, IN Metro Area",21.8,0.6
0100000US,,United States,310M300US45500,45500,"United States - In metropolitan or micropolitan statistical area - Texarkana, TX-AR Metro Area","Texarkana, TX-AR Metro Area",18.6,0.7
0100000US,,United States,310M300US45520,45520,"United States - In metropolitan or micropolitan statistical area - The Dalles, OR Micro Area","The Dalles, OR Micro Area",16.3,0.9
0100000US,,United States,310M300US45540,45540,"United States - In metropolitan or micropolitan statistical area - The Villages, FL Metro Area","The Villages, FL Metro Area",25.0,1.5
0100000US,,United States,310M300US45580,45580,"United States - In metropolitan or micropolitan statistical area - Thomaston, GA Micro Area","Thomaston, GA Micro Area",23.0,1.8
0100000US,,United States,310M300US45620,45620,"United States - In metropolitan or micropolitan statistical area - Thomasville, GA Micro Area","Thomasville, GA Micro Area",20.9,1.0
0100000US,,United States,310M300US45660,45660,"United States - In metropolitan or micropolitan statistical area - Tiffin, OH Micro Area","Tiffin, OH Micro Area",20.8,0.7
0100000US,,United States,310M300US45700,45700,"United States - In metropolitan or micropolitan statistical area - Tifton, GA Micro Area","Tifton, GA Micro Area",20.3,2.7
0100000US,,United States,310M300US45740,45740,"United States - In metropolitan or micropolitan statistical area - Toccoa, GA Micro Area","Toccoa, GA Micro Area",20.9,2.2
0100000US,,United States,310M300US45780,45780,"United States - In metropolitan or micropolitan statistical area - Toledo, OH Metro Area","Toledo, OH Metro Area",20.7,0.2
0100000US,,United States,310M300US45820,45820,"United States - In metropolitan or micropolitan statistical area - Topeka, KS Metro Area","Topeka, KS Metro Area",20.2,0.3
0100000US,,United States,310M300US45860,45860,"United States - In metropolitan or micropolitan statistical area - Torrington, CT Micro Area","Torrington, CT Micro Area",27.3,0.6
0100000US,,United States,310M300US45900,45900,"United States - In metropolitan or micropolitan statistical area - Traverse City, MI Micro Area","Traverse City, MI Micro Area",22.0,0.5
0100000US,,United States,310M300US45940,45940,"United States - In metropolitan or micropolitan statistical area - Trenton, NJ Metro Area","Trenton, NJ Metro Area",28.0,0.4
0100000US,,United States,310M300US45980,45980,"United States - In metropolitan or micropolitan statistical area - Troy, AL Micro Area","Troy, AL Micro Area",19.7,0.9
0100000US,,United States,310M300US46020,46020,"United States - In metropolitan or micropolitan statistical area - Truckee-Grass Valley, CA Micro Area","Truckee-Grass Valley, CA Micro Area",24.1,1.1
0100000US,,United States,310M300US46060,46060,"United States - In metropolitan or micropolitan statistical area - Tucson, AZ Metro Area","Tucson, AZ Metro Area",24.4,0.2
0100000US,,United States,310M300US46100,46100,"United States - In metropolitan or micropolitan statistical area - Tullahoma-Manchester, TN Micro Area","Tullahoma-Manchester, TN Micro Area",23.0,0.8
0100000US,,United States,310M300US46140,46140,"United States - In metropolitan or micropolitan statistical area - Tulsa, OK Metro Area","Tulsa, OK Metro Area",21.3,0.1
0100000US,,United States,310M300US46180,46180,"United States - In metropolitan or micropolitan statistical area - Tupelo, MS Micro Area","Tupelo, MS Micro Area",21.3,0.6
0100000US,,United States,310M300US46220,46220,"United States - In metropolitan or micropolitan statistical area - Tuscaloosa, AL Metro Area","Tuscaloosa, AL Metro Area",23.0,0.5
0100000US,,United States,310M300US46300,46300,"United States - In metropolitan or micropolitan statistical area - Twin Falls, ID Micro Area","Twin Falls, ID Micro Area",17.3,0.7
0100000US,,United States,310M300US46340,46340,"United States - In metropolitan or micropolitan statistical area - Tyler, TX Metro Area","Tyler, TX Metro Area",23.3,0.6
0100000US,,United States,310M300US46380,46380,"United States - In metropolitan or micropolitan statistical area - Ukiah, CA Micro Area","Ukiah, CA Micro Area",19.2,1.2
0100000US,,United States,310M300US46460,46460,"United States - In metropolitan or micropolitan statistical area - Union City, TN-KY Micro Area","Union City, TN-KY Micro Area",20.7,1.2
0100000US,,United States,310M300US46500,46500,"United States - In metropolitan or micropolitan statistical area - Urbana, OH Micro Area","Urbana, OH Micro Area",27.0,1.5
0100000US,,United States,310M300US46520,46520,"United States - In metropolitan or micropolitan statistical area - Urban Honolulu, HI Metro Area","Urban Honolulu, HI Metro Area",28.7,0.2
0100000US,,United States,310M300US46540,46540,"United States - In metropolitan or micropolitan statistical area - Utica-Rome, NY Metro Area","Utica-Rome, NY Metro Area",20.5,0.4
0100000US,,United States,310M300US46620,46620,"United States - In metropolitan or micropolitan statistical area - Uvalde, TX Micro Area","Uvalde, TX Micro Area",17.2,1.4
0100000US,,United States,310M300US46660,46660,"United States - In metropolitan or micropolitan statistical area - Valdosta, GA Metro Area","Valdosta, GA Metro Area",20.2,0.8
0100000US,,United States,310M300US46700,46700,"United States - In metropolitan or micropolitan statistical area - Vallejo-Fairfield, CA Metro Area","Vallejo-Fairfield, CA Metro Area",30.8,0.5
0100000US,,United States,310M300US46740,46740,"United States - In metropolitan or micropolitan statistical area - Valley, AL Micro Area","Valley, AL Micro Area",24.5,1.3
0100000US,,United States,310M300US46780,46780,"United States - In metropolitan or micropolitan statistical area - Van Wert, OH Micro Area","Van Wert, OH Micro Area",18.5,0.8
0100000US,,United States,310M300US46820,46820,"United States - In metropolitan or micropolitan statistical area - Vermillion, SD Micro Area","Vermillion, SD Micro Area",14.5,1.8
0100000US,,United States,310M300US46860,46860,"United States - In metropolitan or micropolitan statistical area - Vernal, UT Micro Area","Vernal, UT Micro Area",19.0,1.2
0100000US,,United States,310M300US46900,46900,"United States - In metropolitan or micropolitan statistical area - Vernon, TX Micro Area","Vernon, TX Micro Area",13.0,1.9
0100000US,,United States,310M300US46980,46980,"United States - In metropolitan or micropolitan statistical area - Vicksburg, MS Micro Area","Vicksburg, MS Micro Area",18.6,1.0
0100000US,,United States,310M300US47020,47020,"United States - In metropolitan or micropolitan statistical area - Victoria, TX Metro Area","Victoria, TX Metro Area",20.9,0.8
0100000US,,United States,310M300US47080,47080,"United States - In metropolitan or micropolitan statistical area - Vidalia, GA Micro Area","Vidalia, GA Micro Area",20.2,1.4
0100000US,,United States,310M300US47180,47180,"United States - In metropolitan or micropolitan statistical area - Vincennes, IN Micro Area","Vincennes, IN Micro Area",19.0,1.1
0100000US,,United States,310M300US47220,47220,"United States - In metropolitan or micropolitan statistical area - Vineland-Bridgeton, NJ Metro Area","Vineland-Bridgeton, NJ Metro Area",23.4,0.6
0100000US,,United States,310M300US47240,47240,"United States - In metropolitan or micropolitan statistical area - Vineyard Haven, MA Micro Area","Vineyard Haven, MA Micro Area",14.2,1.0
0100000US,,United States,310M300US47260,47260,"United States - In metropolitan or micropolitan statistical area - Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",24.2,0.2
0100000US,,United States,310M300US47300,47300,"United States - In metropolitan or micropolitan statistical area - Visalia-Porterville, CA Metro Area","Visalia-Porterville, CA Metro Area",22.7,0.4
0100000US,,United States,310M300US47340,47340,"United States - In metropolitan or micropolitan statistical area - Wabash, IN Micro Area","Wabash, IN Micro Area",18.7,1.0
0100000US,,United States,310M300US47380,47380,"United States - In metropolitan or micropolitan statistical area - Waco, TX Metro Area","Waco, TX Metro Area",19.4,0.4
0100000US,,United States,310M300US47420,47420,"United States - In metropolitan or micropolitan statistical area - Wahpeton, ND-MN Micro Area","Wahpeton, ND-MN Micro Area",18.1,0.8
0100000US,,United States,310M300US47460,47460,"United States - In metropolitan or micropolitan statistical area - Walla Walla, WA Metro Area","Walla Walla, WA Metro Area",15.4,0.7
0100000US,,United States,310M300US47540,47540,"United States - In metropolitan or micropolitan statistical area - Wapakoneta, OH Micro Area","Wapakoneta, OH Micro Area",19.6,0.7
0100000US,,United States,310M300US47580,47580,"United States - In metropolitan or micropolitan statistical area - Warner Robins, GA Metro Area","Warner Robins, GA Metro Area",21.3,0.5
0100000US,,United States,310M300US47620,47620,"United States - In metropolitan or micropolitan statistical area - Warren, PA Micro Area","Warren, PA Micro Area",20.3,0.8
0100000US,,United States,310M300US47660,47660,"United States - In metropolitan or micropolitan statistical area - Warrensburg, MO Micro Area","Warrensburg, MO Micro Area",21.1,0.8
0100000US,,United States,310M300US47700,47700,"United States - In metropolitan or micropolitan statistical area - Warsaw, IN Micro Area","Warsaw, IN Micro Area",19.7,0.6
0100000US,,United States,310M300US47780,47780,"United States - In metropolitan or micropolitan statistical area - Washington, IN Micro Area","Washington, IN Micro Area",24.6,1.4
0100000US,,United States,310M300US47820,47820,"United States - In metropolitan or micropolitan statistical area - Washington, NC Micro Area","Washington, NC Micro Area",24.3,1.5
0100000US,,United States,310M300US47900,47900,"United States - In metropolitan or micropolitan statistical area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",34.4,0.1
0100000US,,United States,314M300US4790043524,4790043524,"United States - In metropolitan or micropolitan statistical area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Silver Spring-Frederick-Rockville, MD Metro Division","Silver Spring-Frederick-Rockville, MD Metro Division",34.6,0.2
0100000US,,United States,314M300US4790047894,4790047894,"United States - In metropolitan or micropolitan statistical area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area - Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Division",34.4,0.1
0100000US,,United States,310M300US47920,47920,"United States - In metropolitan or micropolitan statistical area - Washington Court House, OH Micro Area","Washington Court House, OH Micro Area",24.0,1.2
0100000US,,United States,310M300US47940,47940,"United States - In metropolitan or micropolitan statistical area - Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",16.4,0.4
0100000US,,United States,310M300US47980,47980,"United States - In metropolitan or micropolitan statistical area - Watertown, SD Micro Area","Watertown, SD Micro Area",15.0,1.6
0100000US,,United States,310M300US48020,48020,"United States - In metropolitan or micropolitan statistical area - Watertown-Fort Atkinson, WI Micro Area","Watertown-Fort Atkinson, WI Micro Area",23.2,0.6
0100000US,,United States,310M300US48060,48060,"United States - In metropolitan or micropolitan statistical area - Watertown-Fort Drum, NY Metro Area","Watertown-Fort Drum, NY Metro Area",17.6,0.5
0100000US,,United States,310M300US48100,48100,"United States - In metropolitan or micropolitan statistical area - Wauchula, FL Micro Area","Wauchula, FL Micro Area",24.7,2.0
0100000US,,United States,310M300US48140,48140,"United States - In metropolitan or micropolitan statistical area - Wausau, WI Metro Area","Wausau, WI Metro Area",19.5,0.5
0100000US,,United States,310M300US48180,48180,"United States - In metropolitan or micropolitan statistical area - Waycross, GA Micro Area","Waycross, GA Micro Area",22.2,1.2
0100000US,,United States,310M300US48220,48220,"United States - In metropolitan or micropolitan statistical area - Weatherford, OK Micro Area","Weatherford, OK Micro Area",17.4,1.6
0100000US,,United States,310M300US48260,48260,"United States - In metropolitan or micropolitan statistical area - Weirton-Steubenville, WV-OH Metro Area","Weirton-Steubenville, WV-OH Metro Area",24.9,0.7
0100000US,,United States,310M300US48300,48300,"United States - In metropolitan or micropolitan statistical area - Wenatchee, WA Metro Area","Wenatchee, WA Metro Area",18.5,0.6
0100000US,,United States,310M300US48460,48460,"United States - In metropolitan or micropolitan statistical area - West Plains, MO Micro Area","West Plains, MO Micro Area",19.0,1.3
0100000US,,United States,310M300US48500,48500,"United States - In metropolitan or micropolitan statistical area - West Point, MS Micro Area","West Point, MS Micro Area",22.4,1.4
0100000US,,United States,310M300US48540,48540,"United States - In metropolitan or micropolitan statistical area - Wheeling, WV-OH Metro Area","Wheeling, WV-OH Metro Area",22.2,0.5
0100000US,,United States,310M300US48580,48580,"United States - In metropolitan or micropolitan statistical area - Whitewater-Elkhorn, WI Micro Area","Whitewater-Elkhorn, WI Micro Area",24.2,0.6
0100000US,,United States,310M300US48620,48620,"United States - In metropolitan or micropolitan statistical area - Wichita, KS Metro Area","Wichita, KS Metro Area",19.4,0.2
0100000US,,United States,310M300US48660,48660,"United States - In metropolitan or micropolitan statistical area - Wichita Falls, TX Metro Area","Wichita Falls, TX Metro Area",16.5,0.5
0100000US,,United States,310M300US48700,48700,"United States - In metropolitan or micropolitan statistical area - Williamsport, PA Metro Area","Williamsport, PA Metro Area",20.3,0.6
0100000US,,United States,310M300US48780,48780,"United States - In metropolitan or micropolitan statistical area - Williston, ND Micro Area","Williston, ND Micro Area",18.6,1.5
0100000US,,United States,310M300US48820,48820,"United States - In metropolitan or micropolitan statistical area - Willmar, MN Micro Area","Willmar, MN Micro Area",17.2,0.5
0100000US,,United States,310M300US48900,48900,"United States - In metropolitan or micropolitan statistical area - Wilmington, NC Metro Area","Wilmington, NC Metro Area",21.8,0.6
0100000US,,United States,310M300US48940,48940,"United States - In metropolitan or micropolitan statistical area - Wilmington, OH Micro Area","Wilmington, OH Micro Area",26.4,1.2
0100000US,,United States,310M300US48980,48980,"United States - In metropolitan or micropolitan statistical area - Wilson, NC Micro Area","Wilson, NC Micro Area",20.5,0.8
0100000US,,United States,310M300US49020,49020,"United States - In metropolitan or micropolitan statistical area - Winchester, VA-WV Metro Area","Winchester, VA-WV Metro Area",29.5,0.9
0100000US,,United States,310M300US49080,49080,"United States - In metropolitan or micropolitan statistical area - Winnemucca, NV Micro Area","Winnemucca, NV Micro Area",30.4,2.0
0100000US,,United States,310M300US49100,49100,"United States - In metropolitan or micropolitan statistical area - Winona, MN Micro Area","Winona, MN Micro Area",17.4,0.5
0100000US,,United States,310M300US49180,49180,"United States - In metropolitan or micropolitan statistical area - Winston-Salem, NC Metro Area","Winston-Salem, NC Metro Area",23.1,0.3
0100000US,,United States,310M300US49220,49220,"United States - In metropolitan or micropolitan statistical area - Wisconsin Rapids-Marshfield, WI Micro Area","Wisconsin Rapids-Marshfield, WI Micro Area",19.3,0.7
0100000US,,United States,310M300US49260,49260,"United States - In metropolitan or micropolitan statistical area - Woodward, OK Micro Area","Woodward, OK Micro Area",18.1,1.8
0100000US,,United States,310M300US49300,49300,"United States - In metropolitan or micropolitan statistical area - Wooster, OH Micro Area","Wooster, OH Micro Area",20.8,0.5
0100000US,,United States,310M300US49340,49340,"United States - In metropolitan or micropolitan statistical area - Worcester, MA-CT Metro Area","Worcester, MA-CT Metro Area",28.3,0.3
0100000US,,United States,310M300US49380,49380,"United States - In metropolitan or micropolitan statistical area - Worthington, MN Micro Area","Worthington, MN Micro Area",16.6,1.2
0100000US,,United States,310M300US49420,49420,"United States - In metropolitan or micropolitan statistical area - Yakima, WA Metro Area","Yakima, WA Metro Area",19.4,0.5
0100000US,,United States,310M300US49460,49460,"United States - In metropolitan or micropolitan statistical area - Yankton, SD Micro Area","Yankton, SD Micro Area",14.5,1.1
0100000US,,United States,310M300US49620,49620,"United States - In metropolitan or micropolitan statistical area - York-Hanover, PA Metro Area","York-Hanover, PA Metro Area",27.1,0.4
0100000US,,United States,310M300US49660,49660,"United States - In metropolitan or micropolitan statistical area - Youngstown-Warren-Boardman, OH-PA Metro Area","Youngstown-Warren-Boardman, OH-PA Metro Area",21.7,0.3
0100000US,,United States,310M300US49700,49700,"United States - In metropolitan or micropolitan statistical area - Yuba City, CA Metro Area","Yuba City, CA Metro Area",28.0,0.7
0100000US,,United States,310M300US49740,49740,"United States - In metropolitan or micropolitan statistical area - Yuma, AZ Metro Area","Yuma, AZ Metro Area",19.0,0.5
0100000US,,United States,310M300US49780,49780,"United States - In metropolitan or micropolitan statistical area - Zanesville, OH Micro Area","Zanesville, OH Micro Area",23.4,0.8
0100000US,,United States,310M300US49820,49820,"United States - In metropolitan or micropolitan statistical area - Zapata, TX Micro Area","Zapata, TX Micro Area",18.4,4.4
0100000US,,United States,0400000US72,72,Puerto Rico,Puerto Rico,29.5,0.2
0100000US,,United States,04000A0US72,72,Puerto Rico - In metropolitan or micropolitan statistical area,In metropolitan or micropolitan statistical area,29.6,0.2
0100000US,,United States,310M300US10260,10260,"Puerto Rico - In metropolitan or micropolitan statistical area - Adjuntas, PR Micro Area","Adjuntas, PR Micro Area",29.1,2.2
0100000US,,United States,310M300US10380,10380,"Puerto Rico - In metropolitan or micropolitan statistical area - Aguadilla-Isabela, PR Metro Area","Aguadilla-Isabela, PR Metro Area",25.3,0.6
0100000US,,United States,310M300US11640,11640,"Puerto Rico - In metropolitan or micropolitan statistical area - Arecibo, PR Metro Area","Arecibo, PR Metro Area",28.1,0.7
0100000US,,United States,310M300US17620,17620,"Puerto Rico - In metropolitan or micropolitan statistical area - Coamo, PR Micro Area","Coamo, PR Micro Area",25.0,1.8
0100000US,,United States,310M300US17640,17640,"Puerto Rico - In metropolitan or micropolitan statistical area - Coco, PR Micro Area","Coco, PR Micro Area",24.1,1.5
0100000US,,United States,310M300US25020,25020,"Puerto Rico - In metropolitan or micropolitan statistical area - Guayama, PR Metro Area","Guayama, PR Metro Area",24.0,1.3
0100000US,,United States,310M300US27580,27580,"Puerto Rico - In metropolitan or micropolitan statistical area - Jayuya, PR Micro Area","Jayuya, PR Micro Area",21.9,4.2
0100000US,,United States,310M300US32420,32420,"Puerto Rico - In metropolitan or micropolitan statistical area - Mayagüez, PR Metro Area","Mayagüez, PR Metro Area",21.9,0.8
0100000US,,United States,310M300US38660,38660,"Puerto Rico - In metropolitan or micropolitan statistical area - Ponce, PR Metro Area","Ponce, PR Metro Area",24.7,0.4
0100000US,,United States,310M300US41900,41900,"Puerto Rico - In metropolitan or micropolitan statistical area - San Germán, PR Metro Area","San Germán, PR Metro Area",26.1,1.0
0100000US,,United States,310M300US41980,41980,"Puerto Rico - In metropolitan or micropolitan statistical area - San Juan-Carolina-Caguas, PR Metro Area","San Juan-Carolina-Caguas, PR Metro Area",31.6,0.2
0100000US,,United States,310M300US42180,42180,"Puerto Rico - In metropolitan or micropolitan statistical area - Santa Isabel, PR Micro Area","Santa Isabel, PR Micro Area",23.4,1.7
